2297.227539, 12.769
2313.874268, 12.870
2330.641602, 12.971
2347.530273, 13.071
2364.541504, 13.171
2381.676025, 13.268
2398.934570, 13.362
2416.318359, 13.454
2433.827881, 13.543
2451.464355, 13.627
2469.228760, 13.707
2487.121826, 13.780
2505.144531, 13.850
2523.297852, 13.915
2541.582764, 13.979
2560.000000, 14.041
2578.550781, 14.103
2597.236084, 14.165
2616.056641, 14.224
2635.013672, 14.283
2654.108154, 14.338
2673.340820, 14.391
2692.713135, 14.440
2712.225586, 14.487
2731.879395, 14.529
2751.675781, 14.569
2771.615479, 14.605
2791.699707, 14.637
2811.929688, 14.665
2832.305908, 14.689
2852.830078, 14.711
2873.502930, 14.728
2894.325439, 14.742
2915.298828, 14.753
2936.424316, 14.761
2957.702881, 14.767
2979.135742, 14.770
3000.723633, 14.771
3022.468262, 14.771
3044.370117, 14.769
3066.430908, 14.766
3088.651611, 14.761
3111.033203, 14.755
3133.577148, 14.748
3156.284180, 14.739
3179.156006, 14.729
3202.193359, 14.717
3225.397949, 14.704
3248.770508, 14.690
3272.312500, 14.673
3296.024902, 14.654
3319.909180, 14.632
3343.966797, 14.608
3368.198486, 14.581
3392.605713, 14.551
3417.189941, 14.518
3441.952393, 14.483
3466.894287, 14.446
3492.016846, 14.405
3517.321289, 14.362
3542.809326, 14.318
3568.481934, 14.271
3594.340576, 14.223
3620.386719, 14.174
3646.621582, 14.122
3673.046387, 14.070
3699.662842, 14.016
3726.472168, 13.961
3753.475586, 13.904
3780.675049, 13.846
3808.071289, 13.787
3835.666016, 13.726
3863.460938, 13.664
3891.457275, 13.600
3919.656250, 13.535
3948.059814, 13.469
3976.668945, 13.401
4005.485596, 13.333
4034.510986, 13.264
4063.746582, 13.193
4093.194336, 13.122
4122.855469, 13.050
4152.730957, 12.977
4182.823730, 12.904
4213.133789, 12.829
4243.664062, 12.755
4274.415527, 12.679
4305.389648, 12.603
4336.588379, 12.527
4368.013184, 12.449
4399.665527, 12.371
4431.547363, 12.292
4463.660156, 12.212
4496.005371, 12.131
4528.585449, 12.049
4561.401367, 11.968
4594.455078, 11.885
4627.748535, 11.802
4661.283203, 11.719
4695.060547, 11.636
4729.083008, 11.553
4763.352051, 11.471
